ICR Number	ICR Name	ICR Type	ICR Value	ICR File	ICR Description	ICR Component	ICR Component	ICR Component	ICR Component	ICR Component
6538	PROS LETTER FILE ACCESS	G	RMPR(665.2,	665.2	In the Advanced Prosthetics Acquisition Tool (APAT), the PROS LETTER File\n(#665.2) is read during the Create RFQ (Request for Quote/10-90) process\nto validate and display Pros Letter Types.\n^RMPR(665.2,D0,0)\n.01      NAME                 0;1      Read w/Fileman\n2        DENIAL FLAG          0;2      Read w/Fileman\n3        ADP FL 10-90 FLAG    0;3      Read w/Fileman\n
6539	PROS LETTER TRANSACTIONS FILE ACCESS	G	RMPR(665.4,	665.4	The Advanced Prosthetics Acquisition Tool (APAT) writes to the PROS LETTER\nTRANSACTIONS File (#665.4) when creating a Request for Quote (RFQ, 10-90),\nand it is read when displaying an RFQ/10-90 or any other Prosthetic\nLetter.\n^RMPR(665.4,D0,0)\n.01      NAME                 0;1      Both R/W w/Fileman\nGlobal r\n1        LETTER TYPE          0;2      Both R/W w/Fileman\n2        PRINTED DATE         0;3      Read w/Fileman\n4        EMPLOYEE             0;4      Both R/W w/Fileman\n^RMPR(665.4,D0,2)\n7        VENDOR               2;1      Both R/W w/Fileman\nGlobal r\n^RMPR(665.4,D0,3,D1,0)\n.01      ITEM                 0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(665.4,'AH')\n'AH' cross reference - used to look up AMIS denials by PRINTED DATE\n
6540	PROSTHETIC SUSPENSE FILE ACCESS	G	RMPR(668,	668	The PROSTHETIC SUSPENSE (#668) File is read and written to in order to\ncreate cloned suspense items or to add initial action, other,\ncancellation, and completion notes.\n^RMPR(668,D0,1,D1,0)\n.01      ACTION DATE          0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,1,D1,1,D2,0)\n.01      ACTION NOTE          0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,2,D1,0)\n.01      DESCRIPTION OF ITEM/ 0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,3,D1,0)\n.01      INITIAL ACTION NOTE  0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,4,D1,0)\n.01      COMPLETION NOTE      0;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,5)\n18       CANCEL DATE          5;1      Both R/W w/Fileman\nGlobal r\n^RMPR(668,D0,7)\n15       OIF/OEF              7;1      Both R/W w/Fileman\n^RMPR(668,D0,8)\n2.1      REQUESTING FACILITY  8;1      Read w/Fileman\n1.5      PROVISIONAL DIAGNOSI 8;2      Direct Global Read & w\n1.6      ICD9                 8;3      Direct Global Read & w\n2.3      URGENCY              8;5      Read w/Fileman\n23       CONSULT REQUEST SERV 8;6      Read w/Fileman\n24       FORWARDED BY         8;7      Read w/Fileman\n^RMPR(668,D0,9,D1,0)\n.01      CANCEL NOTE          0;1      Both R/W w/Fileman\n^RMPR(668,D0,10,D1,0)\n.01      PATIENT 2319         0;1      Both R/W w/Fileman\n^RMPR(668,D0,11,D1,0)\n.01      AMIS GROUPER         0;1      Both R/W w/Fileman\n^RMPR(668,D0,'BA1')\n30       PRIMARY ICD DIAGNOSI 'BA1';1  Read w/Fileman\n30.1     PRIMARY AGENT ORANGE 'BA1';2  Read w/Fileman\n30.2     PRIMARY IONIZED RADI 'BA1';3  Read w/Fileman\n30.3     PRIMARY SERVICE-CONN 'BA1';4  Read w/Fileman\n30.4     PRIMARY ENVIRONMENTA 'BA1';5  Read w/Fileman\n30.5     PRIMARY MST          'BA1';6  Read w/Fileman\n30.6     PRIMARY HEAD/NECK CA 'BA1';7  Read w/Fileman\n30.7     PRIMARY COMBAT VET   'BA1';8  Read w/Fileman\n^RMPR(668,D0,'BA2')\n31       SECONDARY ICD DIAGNO 'BA2';1  Read w/Fileman\n31.1     SECONDARY AGENT ORAN 'BA2';2  Read w/Fileman\n31.2     SECONDARY IONIZED RA 'BA2';3  Read w/Fileman\n31.3     SECONDARY SERVICE-CO 'BA2';4  Read w/Fileman\n31.4     SECONDARY ENVIRON. C 'BA2';5  Read w/Fileman\n31.5     SECONDARY MST 1      'BA2';6  Read w/Fileman\n31.6     SECONDARY HEAD/NECK  'BA2';7  Read w/Fileman\n31.7     SECONDARY COMBAT VET 'BA2';8  Read w/Fileman\n^RMPR(668,D0,'BA3')\n32       SECONDARY ICD DIAGNO 'BA3';1  Read w/Fileman\n32.1     SECONDARY AGENT ORAN 'BA3';2  Read w/Fileman\n32.2     SECONDARY IONIZED RA 'BA3';3  Read w/Fileman\n32.3     SECONDARY SERVICE-CO 'BA3';4  Read w/Fileman\n32.4     SECONDARY ENVIRON. C 'BA3';5  Read w/Fileman\n32.5     SECONDARY MST 2      'BA3';6  Read w/Fileman\n32.6     SECONDARY HEAD/NECK  'BA3';7  Read w/Fileman\n32.7     SECONDARY COMBAT VET 'BA3';8  Read w/Fileman\n^RMPR(668,D0,'BA4')\n33       SECONDARY ICD DIAGNO 'BA4';1  Read w/Fileman\n33.1     SECONDARY AGENT ORAN 'BA4';2  Read w/Fileman\n33.2     SECONDARY IONIZED RA 'BA4';3  Read w/Fileman\n33.3     SECONDARY SERVICE-CO 'BA4';4  Read w/Fileman\n33.4     SECONDARY ENVIRON. C 'BA4';5  Read w/Fileman\n33.5     SECONDARY MST 3      'BA4';6  Read w/Fileman\n33.6     SECONDARY HEAD/NECK  'BA4';7  Read w/Fileman\n33.7     SECONDARY COMBAT VET 'BA4';8  Read w/Fileman\n^RMPR(668,D0,'IFC1')\n27       ORDERING PROVIDER    0;3      Read w/Fileman\nFileman r,global r\n^RMPR(668,'B')\n"B" cross reference - used to look up by SUSPENSE DATE\n^RMPR(668,'C')\n"C" cross reference - used to look up by VETERAN\n^RMPR(668,'CD')\n"CD" cross reference - used to look up by COMPLETION DATE\n^RMPR(668,'E')\n"E" cross reference - used to look up by STATUS\n^RMPR(668,'L')\n"L" cross reference - used to look up by STATUS (Last 2 of patient\nSSN, Create Date with no time, and the STATUS)\n^RMPR(668,'L1')\n"L1" cross reference - used to look up by STATUS (Last 2 of patient\nSSN, STATUS, and IEN for Delayed Order Report)\n^RMPR(668,D0,0)\n.01      SUSPENSE DATE        0;1      Both R/W w/Fileman\nGlobal r\n1        VETERAN              0;2      Both R/W w/Fileman\nGlobal r\n2        STATION              0;7      Direct Global Read & w\n5        COMPLETION DATE      0;5      Write w/Fileman\nGlobal r\n6        COMPLETED BY         0;6      Write w/Fileman\n8        SUSPENDED BY         0;4      Direct Global Read & w\n9        TYPE OF REQUEST      0;8      Both R/W w/Fileman\nGlobal r\n10       INITIAL ACTION DATE  0;9      Both R/W w/Fileman\nGlobal r\n13       REQUESTOR            0;11     Direct Global Read & w\n14       STATUS               0;10     Direct Global Read & w\n16       INITIAL ACTION BY    0;12     Both R/W w/Fileman\n17       CANCELLED BY         0;13     Both R/W w/Fileman\n20       CONSULT              0;15     Direct Global Read & w\n22       DATE RX WRITTEN      0;16     Direct Global Read & w\n
6541	PROSTHETIC LAB W	G	RMPR(669.1,	669.1	The Advanced Prosthetics Acquisition Tool (APAT) accesses the PROSTHETIC\nLAB W.O. # File (#669.1) to determine the last work order number used.\n^RMPR(669.1,D0,0)\n.01      NAME                 0;1      Read w/Fileman\n1        LAST NUMBER USED     0;2      Read w/Fileman\n^RMPR(669.1,'B')\n'B' cross reference - Used to look up by NAME\n
6542	PROSTHETIC SITE PARAMETERS FILE ACCESS	G	RMPR(669.9,	669.9	Above PAR and the Advanced Prosthetics Acquisition Tool (APAT) accesses\nthe PROSTHETIC SITE PARAMETERS File (#669.9) to obtain details about a\ngiven Prosthetics site.  This file is written to in order to maintain the\nGROUPER COUNTER (#11).\n^RMPR(669.9,D0,0)\n.01      SITE NAME            0;1      Direct Global Read & w\n1        STATION              0;2      Direct Global Read & w\n2        AUTOMATED INVENTORY  0;3      Direct Global Read & w\n3        PHONE NUMBER         0;4      Direct Global Read & w\n9        PURCHASING DEVICE    0;5      Direct Global Read & w\n31       LAB                  0;6      Read w/Fileman\n11       GROUPER COUNTER      0;7      Both R/W w/Fileman\nGlobal r\n19       SUSPENSE PURGE       0;8      Read w/Fileman\n20       CLOSE-OUT PURCHASING 0;9      Read w/Fileman\n21       CANCELLATION PURCHAS 0;10     Read w/Fileman\n32       ORTHOTICS LAB ACTIVA 0;11     Read w/Fileman\n33       RESTORATION LAB ACTI 0;12     Read w/Fileman\n34       ROUTING NUMBER       0;13     Read w/Fileman\n^RMPR(669.9,D0,1,D1,0)\n.01      PROSTHETICS CLINIC   0;1      Read w/Fileman\n^RMPR(669.9,D0,2)\n8.5      SIGNATURE BLOCK TITL 2;1      Direct Global Read & w\n4        STREET ADD1          2;2      Direct Global Read & w\n5        CITY                 2;3      Direct Global Read & w\n7        ZIP CODE             2;5      Direct Global Read & w\n8        CHIEF SIG BLOCK      2;6      Direct Global Read & w\n^RMPR(669.9,D0,3)\n12       DVN IP ADDRESS       3;1      Read w/Fileman\n13       DVN FILE DIRECTORY   3;2      Read w/Fileman\n14       DVN SFTP USERNAME    3;3      Read w/Fileman\n^RMPR(669.9,D0,4)\n1.1      IFCAP SITE           4;1      Read w/Fileman\n10       COMMON NUMBERING SER 4;2      Read w/Fileman\n^RMPR(669.9,D0,5,D1,0)\n.01      PURCHASING AGENT     0;1      Read w/Fileman\n1        START RANGE          0;2      Read w/Fileman\n2        STOP RANGE           0;3      Read w/Fileman\n3        PHONE                0;4      Read w/Fileman\n4        PRINT NAME           0;5      Read w/Fileman\n^RMPR(669.9,D0,6)\n7.1      MANAGER COMMENT      6;1      Read w/Fileman\n^RMPR(669.9,D0,'DEV')\n27       ORTHOTIC LAB DEVICE  'DEV';2  Read w/Fileman\n28       RESTORATION CLINIC D 'DEV';3  Read w/Fileman\n29       SHOE LAST CLINIC DEV 'DEV';4  Read w/Fileman\n30       WHEELCHAIR REPAIR SH 'DEV';5  Read w/Fileman\n^RMPR(669.9,D0,'INV')\n35       INVENTORY DEVICE     'INV';1  Read w/Fileman\n40       VISN                 'INV';2  Direct Global Read & w\n37       NOTIFICATION DATE    'INV';3  Read w/Fileman\n38       HQ MAIL ADDRESS      'INV';4  Read w/Fileman\n39       HQ REPORT DATE       'INV';5  Read w/Fileman\n^RMPR(669.9,D0,'PCE')\n50       PCE START DATE       'PCE';1  Read w/Fileman\n51       PCE END DATE         'PCE';2  Read w/Fileman\n52       PCE HOSPITAL LOCATIO 'PCE';3  Read w/Fileman\n^RMPR(669.9,D0,'RMPOFCP',D1,0)\n.01      FUND CONTROL POINT   0;1      Read w/Fileman\n1        PSAS?                0;2      Read w/Fileman\n2        PURCHASE CARD NUMBER 0;3      Read w/Fileman\n^RMPR(669.9,D0,'RMPOLET',D1,0)\n.01      HOME OXYGEN LETTER   0;1      Read w/Fileman\n1        LETTER CODE          0;2      Read w/Fileman\n2        DAYS TO PRESCRIPTION 0;3      Read w/Fileman\n3        AUTOGENERATE LETTER  0;4      Read w/Fileman\n4        PRINT LETTER HEADER  0;5      Read w/Fileman\n^RMPR(669.9,D0,'RMPORXN',D1,0)\n.01      PRESCRIPTION SEQUENC 0;1      Read w/Fileman\n1        DEFAULT DAYS TO EXPI 0;2      Read w/Fileman\n^RMPR(669.9,D0,'RMPOVDR',D1,0)\n.01      HOME OXYGEN VENDORS  0;1      Read w/Fileman\n^RMPR(669.9,D0,'RMPOXBAT1',D1,0)\n.01      PATIENT              0;1      Read w/Fileman\n^RMPR(669.9,D0,'RMPOXBAT2',D1,0)\n.01      PATIENT              0;1      Read w/Fileman\n^RMPR(669.9,D0,'RMPOXBAT3',D1,0)\n.01      PATIENT              0;1      Read w/Fileman\n^RMPR(669.9,'B')\n"B" cross reference - Used to look up by SITE NAME\n^RMPR(669.9,'C')\n"C" cross reference - Used to look up by STATION\n
6543	DISPLAY PRIVACY STATEMENT	R	RMPR9P23	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call routine RMPR9P23 in order to display the current\nprivacy statement as the last page of a Prosthetics purchase card order.\n	PRI
6544	RETURN PRIVACY STATEMENT	R	RMPRP23	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call routine RMPRP23 in order to return the current privacy\nstatement for display as the last page of Prosthetics purchase card order.\n	PRI
6545	CHECK CPT MODIFIER FOR STOCK ISSUE	R	RMPRED5	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call CHK^RMPRED5 to check for Source and Type of\nTransaction changes to the CPT Modifier when creating a Generic Inventory\nProgram Stock Issue.\n	CHK
6546	FIRST DATE OF QUARTER	R	PRC0D	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call IFCAP routine PRC0D. This extrinsic function returns\nthe first date of the specified quarter.\n	QTRDATE
6547	GENERIC INVENTORY FILE ACCESS	G	PRCP(445,	445	Above PAR and the Advanced Prosthetics Acquisition Tool (APAT) request\npermission to read and write to the GENERIC INVENTORY FILE #445 to display\nand edit both Distribution Points and Items within a Distribution Point\nwithin the Inventory function.  Inventory levels are also adjusted by the\nAPAT stock issue and edit 2319 functionality.  Above PAR will address the\nconversion of a secondary to a primary in a future version.\n\nAbove PAR Ad-Hoc Reporting includes the GENERIC INVENTORY FILE #445.\nAd-Hoc functionality provides the ability to select fields from the file\nfor display on user-defined reports.  Ad-Hoc offers only FileMan read\naccess and only if the user has permission to view the file.\n^PRCP(445,D0,0)\n.01      INVENTORY POINT      0;1      Both R/W w/Fileman\n.5       KEEP PERPETUAL INVEN 0;2      Both R/W w/Fileman\n.7       TYPE OF INVENTORY PO 0;3      Both R/W w/Fileman\n9        REGULAR WHSE. ISSUES 0;4      Both R/W w/Fileman\n.8       ABBREVIATED NAME     0;5      Both R/W w/Fileman\n.6       KEEP DETAILED TRX. H 0;6      Both R/W w/Fileman\n.9       COST CENTER          0;7      Both R/W w/Fileman\n5        DEPARTMENT NUMBER    0;8      Both R/W w/Fileman\n7        PRINT STOCK AT CRITI 0;9      Both R/W w/Fileman\n5.5      ISSUE BOOK SORT      0;10     Both R/W w/Fileman\n10       REGULAR WHSE. ISSUES 0;12     Both R/W w/Fileman\n12       MOS INACTIVE BEFORE  0;13     Both R/W w/Fileman\n7.5      LAST PURGE USAGE     0;14     Read w/Fileman\n14       PRIMARY UPDATED BY W 0;16     Both R/W w/Fileman\n7.6      LAST PURGE RECEIPTS  0;17     Read w/Fileman\n7.7      LAST PURGE TRANS REG 0;18     Read w/Fileman\n7.8      LAST PURGE DISTRIBUT 0;19     Read w/Fileman\n15       SPECIAL INVENTORY PO 0;20     Both R/W w/Fileman\n7.9      AUTOMATIC PURGE      0;21     Read w/Fileman\n7.4      LAST OPEN BALANCES S 0;22     Read w/Fileman\n^PRCP(445,D0,1,D1,0)\n.01      ITEM NO.             0;1      Both R/W w/Fileman\n14       CANCEL/BACKORDER     0;2      Both R/W w/Fileman\n4.6      DATE LAST RECEIVED   0;3      Both R/W w/Fileman\n10.3     OPTIONAL REORDER POI 0;4      Both R/W w/Fileman\n4        UNIT OF ISSUE        0;5      Both R/W w/Fileman\n5        MAIN STORAGE LOCATIO 0;6      Both R/W w/Fileman\n7        QTY.ON HAND (UNIT OF 0;7      Both R/W w/Fileman\n9        NORMAL STOCK LEVEL ( 0;9      Both R/W w/Fileman\n10       STANDARD REORDER POI 0;10     Both R/W w/Fileman\n11       EMERGENCY STOCK LEVE 0;11     Both R/W w/Fileman\n.4       MANDATORY OR REQUEST 0;12     Both R/W w/Fileman\n14.3     DO NOT BACK-ORDER IN 0;13     Both R/W w/Fileman\n4.5      UNIT OF ISSUE PACKAG 0;14     Both R/W w/Fileman\n4.7      LAST COST (UNIT OF I 0;15     Both R/W w/Fileman\n16.5     MINIMUM ISSUE QTY.   0;17     Both R/W w/Fileman\n14.4     DO NOT SUBSTITUTE IN 0;18     Both R/W w/Fileman\n7.5      QTY NON-ISSUABLE (U/ 0;19     Both R/W w/Fileman\n.5       GROUP CATEGORY CODE  0;21     Both R/W w/Fileman\n4.8      AVERAGE COST (UNIT O 0;22     Both R/W w/Fileman\n9.5      TEMPORARY STOCK LEVE 0;23     Both R/W w/Fileman\n9.6      DATE TO DELETE TEMPO 0;24     Both R/W w/Fileman\n16       ISSUE MULTIPLE (UNIT 0;25     Both R/W w/Fileman\n17       DELETE ITEM WHEN INV 0;26     Both R/W w/Fileman\n4.81     TOTAL INVENTORY VALU 0;27     Both R/W w/Fileman\n50       DISPENSING UNIT      0;28     Both R/W w/Fileman\n51       DISPENSING UNIT CONV 0;29     Both R/W w/Fileman\n.8       ON-DEMAND            0;30     Both R/W w/Fileman\n^PRCP(445,D0,1,D1,1,D2,0)\n.01      ADDITIONAL STORAGE L 0;1      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,2,D2,0)\n.01      MONTH/YEAR USED/ISSU 0;1      Both R/W w/Fileman\n1        QTY.USED/ISSUED (U O 0;2      Both R/W w/Fileman\n2        TOTAL COST USED/ISSU 0;3      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,3,D2,0)\n.01      DATE RECEIVED        0;1      Both R/W w/Fileman\n1        QTY.RECEIVED (UNIT O 0;2      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,4,D2,0)\n.01      SUBSTITUTE ITEM(S)   0;1      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,5,D2,0)\n.01      PROCUREMENT SOURCE   0;1      Both R/W w/Fileman\n1        UNIT OF RECEIPT      0;2      Both R/W w/Fileman\n2        UNIT OF RECEIPT PACK 0;3      Both R/W w/Fileman\n3        UNIT CONVERSION FACT 0;4      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,6)\n.7       ITEM DESCRIPTION     6;1      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,7,D2,0)\n.01      TRANSACTION NO.      0;1      Both R/W w/Fileman\n1        QTY.ORDERED UNIT OF  0;2      Both R/W w/Fileman\n2        UNIT OF RECEIPT      0;3      Both R/W w/Fileman\n3        UNIT OF RECEIPT PACK 0;4      Both R/W w/Fileman\n4        UNIT CONVERSION FACT 0;5      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,8,D2,0)\n.01      CASE CART/INSTRUMENT 0;1      Both R/W w/Fileman\n1        QTY NEEDED FOR ONE C 0;2      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,9)\n.61      SUPPLY STATION QUANT 9;1      Both R/W w/Fileman\n.62      QTY FROM SS LAST UPD 9;2      Read w/Fileman\n^PRCP(445,D0,1,D1,10,D2,0)\n.01      DATE/TIME OF CHANGE  0;1      Both R/W w/Fileman\n1        ON-DEMAND CHANGED BY 0;2      Both R/W w/Fileman\n2        REASON FOR CHANGE    0;3      Both R/W w/Fileman\n3        NEW ON-DEMAND SETTIN 0;4      Both R/W w/Fileman\n^PRCP(445,D0,1,D1,'DUE')\n8.1      DUE-IN (IN U/I)      'DUE';1  Both R/W w/Fileman\n8.6      DUE-OUT (IN U/I)     'DUE';2  Both R/W w/Fileman\n^PRCP(445,D0,2,D1,0)\n.01      DISTRIBUTION POINT   0;1      Both R/W w/Fileman\n^PRCP(445,D0,3,D1,0)\n.01      MIS COSTING SECTION  0;1      Both R/W w/Fileman\n1        % OF COSTS TO BE APP 0;2      Both R/W w/Fileman\n^PRCP(445,D0,4,D1,0)\n.01      INVENTORY USER       0;1      Both R/W w/Fileman\n^PRCP(445,D0,6)\n23       SS QUANTITY LAST TRA 6;1      Read w/Fileman\n^PRCP(445,D0,7)\n24       QUANTITY REPLACEMENT 7;1      Both R/W w/Fileman\n25       QUANTITY REPLACEMENT 7;2      Both R/W w/Fileman\n^PRCP(445,D0,8,D1,0)\n.01      QUANTITY REPLACEMENT 0;1      Both R/W w/Fileman\n^PRCP(445,D0,9,D1,0)\n.01      ON-DEMAND USER       0;1      Both R/W w/Fileman\n^PRCP(445,D0,'DEV')\n16       PICKING TICKET PRINT 'DEV';1  Both R/W w/Fileman\n^PRCP(445,D0,'SEC')\n19       PRE-CONVERSION HEADE 'SEC';1  Both R/W w/Fileman\n19.5     CONVERTED BY         'SEC';2  Both R/W w/Fileman\n19.6     CONVERSION DATE      'SEC';3  Both R/W w/Fileman\n19.7     PRE-CONVERSION STOCK 'SEC';4  Both R/W w/Fileman\n^PRCP(445,D0,'SECITM',D1,0)\n.01      PRE-CONVERSION ITEM  0;1      Both R/W w/Fileman\n^PRCP(445,D0,'SECITM',D1,5,D2,0)\n.01      PRE-CONVERSION SOURC 0;1      Both R/W w/Fileman\n^PRCP(445,D0,'SECMIS',D1,0)\n.01      PRE-CONVERSION MIS ( 0;1      Both R/W w/Fileman\n^PRCP(445,'AB'\n'AB' cross reference - used to look up by DISTRIBUTION POINT\n^PRCP(445,'AC'\n'AC' cross reference - used to look up by INV POINT TYPE\n^PRCP(445,'AD'\n'AD' cross reference - used to look up by INVENTORY USER\n^PRCP(445,'AE'\n'AE' cross reference - used to look up by ITEM NO\n^PRCP(445,'B'\n'B' cross reference - used to look up by INVENTORY POINT\n^PRCP(445,D0,5)\n22       SS PROVIDER          5;1      Both R/W w/Fileman\n
6548	INVENTORY TRANSACTION FILE ACCESS	G	PRCP(445.2,	445.2	Above PAR and the Advanced Prosthetics Acquisition Tool (APAT) request\npermission to read and write to the INVENTORY TRANSACTION FILE #445.2 to\nupdate Inventory Transactions within the Inventory and Stock Issue\nfunctionality.\n\nAbove PAR Ad-Hoc Reporting includes the INVENTORY TRANSACTION FILE #445.2.\nAd-Hoc functionality provides the ability to select fields from the file\nfor display on user-defined reports.  Ad-Hoc offers only FileMan read\naccess and only if the user has permission to view the file.\n^PRCP(445.2,D0,0)\n.01      INVENTORY POINT      0;1      Both R/W w/Fileman\n1        TRANSACTION ID       0;2      Both R/W w/Fileman\n2        DATE OF TRANSACTION  0;3      Both R/W w/Fileman\n3        TYPE OF TRANSACTION  0;4      Both R/W w/Fileman\n4        ITEM NO.             0;5      Both R/W w/Fileman\n5        PACKAGING UNIT       0;6      Both R/W w/Fileman\n6        QUANTITY             0;7      Both R/W w/Fileman\n7        AVG.UNIT COST        0;8      Both R/W w/Fileman\n8        SELLING UNIT PRICE   0;9      Both R/W w/Fileman\n9        REASON CODE          0;10     Both R/W w/Fileman\n10       ISSUABLE/NONISSUABLE 0;11     Read w/Fileman\n11       SOURCE CODE          0;12     Read w/Fileman\n10.5     LOG TRANSACTION CODE 0;13     Read w/Fileman\n12       ACCOUNT CODE         0;14     Read w/Fileman\n13       VOUCHER NUMBER       0;15     Read w/Fileman\n8.5      POSTED BY            0;16     Both R/W w/Fileman\n2.5      DATE POSTED          0;17     Both R/W w/Fileman\n14       OTHER INVENTORY POIN 0;18     Read w/Fileman\n410      TRANSACTION/P.O. NUM 0;19     Read w/Fileman\n20       ADJUSTMENT APPROVED  0;20     Read w/Fileman\n21       ADJUSTMENT APPROVED  0;21     Read w/Fileman\n6.1      INVENTORY VALUE      0;22     Both R/W w/Fileman\n6.2      SELL VALUE           0;23     Both R/W w/Fileman\n411      ISSUE BOOK LINE NUMB 0;24     Read w/Fileman\n^PRCP(445.2,D0,1)\n9.5      ADDITIONAL REASON TE 1;1      Both R/W w/Fileman\n^PRCP(445.2,D0,2)\n22       SUPPLY STATION USER  2;1      Read w/Fileman\n23       RECIPIENT            2;2      Read w/Fileman\n^PRCP(445.2,'B'\n"B" cross reference - used to search by Inventory Point\n^PRCP(445.2,'C'\n"C" cross reference - used to search by Transaction / P.O. Number.\n^PRCP(445.2,'T'\n"T" cross reference - used to search by Transaction ID.\n^PRCP(445.2,'V'\n"V" cross reference - used to search by Voucher Number.\n
6549	STORAGE LOCATION ACCESS	G	PRCP(445.4,	445.4	Above PAR and the Advanced Prosthetics Acquisition Tool (APAT) request\npermission to read and write to the STORAGE LOCATION FILE #445.4 to\nmaintain a master list of storage locations within the Inventory function.\n\nAbove PAR Ad-Hoc Reporting includes the STORAGE LOCATION FILE #445.4.\nAd-Hoc functionality provides the ability to select fields from the file\nfor display on user-defined reports.  Ad-Hoc offers only FileMan read\naccess and only if the user has permission to view the file.\n^PRCP(445.4,D0,0)\n.01      STORAGE LOCATION     0;1      Both R/W w/Fileman\n1        INVENTORY/DISTRIBUTI 0;2      Both R/W w/Fileman\n2        EXPANDED DESCRIPTION 0;3      Both R/W w/Fileman\n^PRCP(445.4,'B'\n"B" cross reference - used to look up by STORAGE LOCATION\n
6550	FMS DOCUMENTS FOR SUPPLY FUND SPECIAL CTL PT	R	PRCFFMO	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call IFCAP routine PRCFFMO.\n	SUPP
6551	CREATE 2237 FOR NEW PURCHASE CARD ORDER	R	PRCH410	0	This integration agreement allows the Advanced Prosthetics Acquisition\nTool (APAT) to call IFCAP routine PRCH410 to create the 2237 record,\nrecord the electronic signature, and update due-ins.\n	ESIG	ITEM	REC	START	SET
6552	CHECKSUM GENERATION	R	PRCUESIG	0	The Advanced Prosthetics Acquisition Tool (APAT) requests access to IFCAP\nchecksum generation.\n	SUM
6553	REFORMAT WORD PROCESSING VALUE	R	PRCUTL	0	The Advanced Prosthetics Acquisition Tool (APAT) uses the IFCAP Word\nProcessing Reformatting utility.\n	DIWP
6555	IFCAP FCP ACCOUNTING INFORMATION	R	PRC0C	0	The Advanced Prosthetics Acquisition Tool (APAT) and Above PAR use\nextrinsic functions in PRC0C to retrieve fund control point parameters and\nto convert calendar dates to Fiscal Year and Fiscal Quarter. This data is\nused during the creation and display of detailed purchase card orders.\n	ACC	DATE
6556	POST PM HOUR TO FILE 6922	R	ENBCPM8	0	This integration agreement allows Above PAR to call COUNT^ENBCPM8 to\nupdate Preventive Maintenance hours within a Work Order in File #6922 and\ncall UNPOST^ENBCPM8 to unpost Preventive Maintenance hours with a Work\nOrder in File #6922.\n	COUNT	UNPOST
6558	TRANSMIT EQUIPMENT BULLETIN	R	ENEQ3	0	This integration agreement allows Above PAR to call BULL^ENEQ3 to transmit\nan equipment bulletin whenever a new piece of equipment is added - if a\nmail group is established.\n	BULL
6559	UPDATE EQUIPMENT PM PARAMETERS	R	ENEQPMP	0	This integration agreement allows Above PAR to call PMSE3^ENEQPMP to copy\nPreventive Maintenance parameters from the Equipment Category File to the\nEquipment Inventory File.\n	PMSE3
6560	EXTRACT PM HOURS FROM WORK ORDER	R	ENEQPMR4	0	This integration agreement allows Above PAR to call PMHRS^ENEQPMR4 to\nextract the Preventive Maintenance Hours from a work order and provide a\ntotal back to the calling routine.\n	PMHRS
6561	MAINTAIN FA DOCUMENT LOG	R	ENFAACQ	0	This integration agreement allows Above PAR to call ENFAACQ for FA Code\nSheet processing.\n	ADDFA	SETUP	UPDATE	VALEQ
6562	CHECK EQUIPMENT FAP STATUS	R	ENFAUTL	0	This integration agreement allows Above PAR to call CHKFA^ENFAUTL to check\nthe current FAP status for a piece of equipment.\n	CHKFA
6563	PURCHASE ORDERS:  FIND AMENDMENTS	R	PRCHDP5	0	This integration agreement allows the call START^PRCHDP5 to retrieve for\nsubsequent display what changes were made by a specified amendment to a\npurchase order.\n	START
6564	PURCHASE ORDER:  SET UP AMENDMENT HISTORY	R	PRCHDP6	0	This integration agreement allows the call AMENDS^PRCHDP6 to set up a\n^TMP($J,"PRCHDP6" temp file with the amendment history for a purchase\norder.\n	AMENDS
6565	PURCHASE ORDER:  E-SIGNATURE ON RECEIVING PARTIAL	R	PRCHES2	0	This is called to encode the e-signature on the PARTIAL entry during\nreceipt into inventory.\n	ENCODE
6566	PURCHASE ORDER: RETURN FACILITY TYPE	R	PRCHFPNT	0	This integration agreement allows the call FTYP^PRCHFPNT to return the\nfree-text facility type for a purchase order.\n	FTYP
